#       k       Tk (normalised)     
  0.0264379    0.4830145490401256  
  0.0267036    0.4792273715136636  
  0.026972     0.47543616935646155 
  0.0272431    0.4716414456473619  
  0.0275169    0.46784420654404957 
  0.0277934    0.46404495512536725 
  0.0280728    0.46024419447015735 
  0.0283549    0.45644343381494745 
  0.0286399    0.45264317623858014 
  0.0289277    0.44884342174105524 
  0.0292184    0.445046182637743   
  0.0295121    0.4412519620074858  
  0.0298087    0.43746126292912624 
  0.0301083    0.43367509156034934 
  0.0304109    0.4298944540588401  
  0.0307165    0.4261203565822836  
  0.0310252    0.4223538052883648  
  0.031337     0.41859530325592625 
  0.031652     0.41484635972149553 
  0.0319701    0.41110747776391515 
  0.0322914    0.40738016661971266 
  0.0326159    0.40366543244657305 
  0.0329437    0.39996377832333885 
  0.0332748    0.3962767134865376  
  0.0336092    0.39260474101501186 
  0.033947     0.3889493701452892  
  0.0342881    0.38531211011389704 
  0.0346328    0.381693463999678   
  0.0349808    0.37809393488147464 
  0.0353324    0.3745155350746569  
  0.0356875    0.3709592707369099  
  0.0360461    0.3674256449470761  
  0.0364084    0.3639161669416831  
  0.0367743    0.3604318428784159  
  0.0371439    0.3569631142592667  
  0.0375172    0.3535064595323379  
  0.0378943    0.3500774741417475  
  0.0382751    0.34667615808749547 
  0.0386598    0.3433045236849519  
  0.0390483    0.33996408017064433 
  0.0394408    0.3366553306234153  
  0.0398372    0.3333797842797923  
  0.0402375    0.33013844729746045 
  0.0406419    0.3269328289129472  
  0.0410504    0.3237634322050952  
  0.041463     0.3206312633315893  
  0.0418797    0.3175373284501147  
  0.0423005    0.31448263371835633 
  0.0427257    0.31146768221515675 
  0.0431551    0.30849297701935846 
  0.0435888    0.305559021209804   
  0.0440269    0.30266682094417835 
  0.0444693    0.2998153700647966  
  0.0449163    0.2970056747293436  
  0.0453677    0.29423773493781946 
  0.0458236    0.29151155069022416 
  0.0462842    0.2888266189077152  
  0.0467493    0.2861829395902926  
  0.0472192    0.28357950658027126 
  0.0476937    0.2810168229564937  
  0.0481731    0.278493882561275   
  0.0486572    0.2760091761580875  
  0.0491462    0.27356320682577373 
  0.0496402    0.2711544653278062  
  0.050139     0.2687824485853423  
  0.0506429    0.266445144283012   
  0.0511519    0.2641425524208154  
  0.051666     0.26187366684106733 
  0.0521852    0.2596359721495553  
  0.0527097    0.25742997142512175 
  0.0532395    0.25525365235239666 
  0.0537746    0.253106008773695   
  0.054315     0.2509860345313317  
  0.0548609    0.24889222038877934 
  0.0554122    0.2468230571095102  
  0.0559691    0.24478156316657948 
  0.0565316    0.24277226626956977 
  0.0570998    0.24078460176278826 
  0.0576736    0.2388170604097074  
  0.0582533    0.23686813297379966 
  0.0588387    0.23493631021853745 
  0.05943      0.23320974363102184 
  0.0600273    0.2313166579466334  
  0.0606306    0.2294341369179378  
  0.0612399    0.22755966515072243 
  0.0618554    0.2256922364873023  
  0.0624771    0.22382832937577976 
  0.063105     0.22196693765846984 
  0.0637392    0.22010554594115989 
  0.0643798    0.21824314806616493 
  0.0650268    0.2163762224815873  
  0.0656804    0.21450376302974203 
  0.0663405    0.212623757395259   
  0.0670072    0.21073419326276815 
  0.0676806    0.20883356139574194 
  0.0683609    0.20692035255765284 
  0.0690479    0.20499205135428825 
  0.0697418    0.20304916086449068 
  0.0704427    0.20108866261520505 
  0.0711507    0.19911055660643137 
  0.0718658    0.19711383668048457 
  0.072588     0.19509799975852216 
  0.0733175    0.19306254276170162 
  0.0740544    0.19100746569002294 
  0.0747987    0.18893276854348615 
  0.0755504    0.18683996055861873 
  0.0763097    0.18472853865657826 
  0.0770766    0.18260001207389223 
  0.0778513    0.18045488388940314 
  0.0786336    0.17829566949732362 
  0.0794239    0.17612337505533868 
  0.0802222    0.17393950979997586 
  0.0810285    0.17174709220429027 
  0.0818428    0.16954712842596692 
  0.0826653    0.16734314001690345 
  0.0834961    0.16513713929246993 
  0.0843353    0.1629316416468789  
  0.0851829    0.1607296655531855  
  0.0860389    0.1585342294844448  
  0.0869036    0.1563478488348694  
  0.0877771    0.15417354207751438 
  0.0886593    0.15201533384311988 
  0.0895502    0.1498757395258985  
  0.0904502    0.1477577775989053  
  0.0913593    0.14566547269288044 
  0.0922775    0.14360134020203646 
  0.0932048    0.14156990783595605 
  0.0941416    0.13957318791000925 
  0.0950877    0.1376152050549362  
  0.0960434    0.1356984746649495  
  0.0970086    0.13382651829194672 
  0.0979836    0.13200134825129795 
  0.0989683    0.13022547993721575 
  0.099963     0.12850142874391274 
  0.100968     0.12683020082907392 
  0.101982     0.12521330542922687 
  0.103007     0.12365074254437156 
  0.104043     0.12214351833219302 
  0.105088     0.12069062663500624 
  0.106144     0.11929156437396869 
  0.107211     0.1179443192337103  
  0.108289     0.11664738197770355 
  0.109377     0.11539874029057834 
  0.110476     0.1141953756992796  
  0.111586     0.11303376665190969 
  0.112708     0.11191089467541353 
  0.113841     0.11082374129673603 
  0.114985     0.10976727572745201 
  0.11614      0.10873747333682135 
  0.117308     0.10773081257294644 
  0.118487     0.10674175956855958 
  0.119677     0.10576578661407816 
  0.12088      0.104797862921077   
  0.122095     0.1038324546222884  
  0.123322     0.10286503400812975 
  0.124562     0.10189057029017588 
  0.125813     0.10090252344347406 
  0.127078     0.09989787499496922 
  0.128355     0.09887109107739366 
  0.129645     0.09781865013884976 
  0.130948     0.09673853986396748 
  0.132264     0.0956272387008492  
  0.133593     0.09448474664949491 
  0.134936     0.09331106370990462 
  0.136292     0.09210719603976335 
  0.137662     0.09087565903328369 
  0.139045     0.08961846500583572 
  0.140443     0.08834014166700205 
  0.141854     0.08704571980520787 
  0.14328      0.08573821789350827 
  0.14472      0.08442367287801344 
  0.146174     0.08310711554714854 
  0.147643     0.08179257053165372 
  0.149127     0.08048607477763915 
  0.150626     0.07919165291584497 
  0.15214      0.07791433573469635 
  0.153669     0.07665965710146094 
  0.155213     0.0754316416468789  
  0.156773     0.0742358232382179  
  0.158349     0.07307672958506058 
  0.15994      0.07195888839698958 
  0.161548     0.07088632430474504 
  0.163171     0.06986205578138206 
  0.164811     0.06888759206342818 
  0.166467     0.06796393930856844 
  0.16814      0.0670900913591178  
  0.16983      0.06626353282086368 
  0.171537     0.06548074214190848 
  0.173261     0.06473769469151205 
  0.175002     0.06402734736587919 
  0.176761     0.0633446693765847  
  0.178538     0.06268312069867589 
  0.180332     0.06203616130720006 
  0.182144     0.06139775425604701 
  0.183975     0.06076236567794905 
  0.185824     0.06012446170563851 
  0.187692     0.05947901155069022 
  0.189578     0.058820984424679035
  0.191483     0.05814685877570733 
  0.193408     0.05745311305187749 
  0.195351     0.05673672878013442 
  0.197315     0.05599720288163561 
  0.199298     0.05523453535638105 
  0.201301     0.05444872620437075 
  0.203324     0.05364380005634483 
  0.205367     0.05282327846420091 
  0.207431     0.05199118605867912 
  0.209516     0.05115406286473216 
  0.211622     0.050317442749627725
  0.213748     0.0494876645067815  
  0.215897     0.04867006077192418 
  0.218067     0.047870416951744675
  0.220258     0.04709386445043667 
  0.222472     0.04634488066969856 
  0.224708     0.04562688654565943 
  0.226966     0.04494254839618465 
  0.229247     0.04429317422626474 
  0.231551     0.0436785628043627  
  0.233878     0.043097305509719484
  0.236229     0.042546182637742985
  0.238603     0.04202096832615607 
  0.241001     0.04151648086288083 
  0.243423     0.04102693484122832 
  0.245869     0.040546343622972596
  0.24834      0.040069072725077474
  0.250836     0.03959004105123355 
  0.253357     0.039104922123395176
  0.255903     0.0386103453133175  
  0.258475     0.03810399645832495 
  0.261073     0.03758466816919548 
  0.263697     0.03705220952227633 
  0.266347     0.03650752605948404 
  0.269024     0.03595288163560993 
  0.271728     0.035391395339477605
  0.274458     0.03482729303336419 
  0.277217     0.03426520304262084 
  0.280003     0.03371025677144122 
  0.282817     0.03316723346882924 
  0.285659     0.03264035899706202 
  0.28853      0.03213255121342617 
  0.29143      0.03164547027810198 
  0.294359     0.03117956896204773 
  0.297317     0.030733992031231134
  0.300305     0.03030712963335614 
  0.303324     0.029896566989978668
  0.306372     0.029499486859580634
  0.309451     0.02911246830603292 
  0.312561     0.028731788545900912
  0.315702     0.028353272024791727
  0.318875     0.02797339719080774 
  0.32208      0.027589195878778124
  0.325317     0.027199259467943816
  0.328586     0.026803336418883567
  0.331889     0.02640248319716666 
  0.335224     0.025998611502394655
  0.338593     0.02559413611301163 
  0.341996     0.02519157242323017 
  0.345434     0.02479388859822111 
  0.348905     0.024403901879502556
  0.352412     0.02402422827705558 
  0.355953     0.02365647764317624 
  0.359531     0.02330150521189681 
  0.363144     0.022958757596490523
  0.366794     0.022627178331388095
  0.37048      0.022304855716987967
  0.374204     0.021989928361572826
  0.377965     0.02168013241035135 
  0.381763     0.021373254316416467
  0.3856       0.021067231456513864
  0.389475     0.02076055459411599 
  0.39339      0.02045277095826458 
  0.397343     0.020144232704149393
  0.401336     0.01983599629733972 
  0.40537      0.019529369742826097
  0.409444     0.019225862277136074
  0.413559     0.018926882521028695
  0.417715     0.018633788787378758
  0.421913     0.018347637541755543
  0.426154     0.018069183402422827
  0.430437     0.017798275445727853
  0.434762     0.017534058437638347
  0.439132     0.017275174065279512
  0.443545     0.017020314323660805
  0.448003     0.01676832213144444 
  0.452505     0.0165185937940194  
  0.457053     0.016270374693121908
  0.461647     0.01602336298144645 
  0.466287     0.01577760896687729 
  0.470972     0.01553386726767819 
  0.475706     0.015293144041534189
  0.480487     0.015056244214593312
  0.485316     0.01482357024992957 
  0.490194     0.014595423994848472
  0.49512      0.014372006680887029
  0.500096     0.014153217692276733
  0.505122     0.01393850364229082 
  0.510199     0.013727059604781261
  0.515326     0.013518332193021291
  0.520505     0.013311918943936895
  0.525737     0.01310771924175957 
  0.53102      0.012905481547068056
  0.536357     0.012705356783515113
  0.541747     0.012507797722059   
  0.547192     0.01231330744154224 
  0.552692     0.012122087173501831
  0.558246     0.01193413691793778 
  0.563857     0.011749356059081579
  0.569524     0.011567794904817482
  0.575248     0.011389252223608483
  0.581028     0.011213224936612066
  0.586868     0.011039360888638468
  0.592766     0.010867760695456192
  0.598724     0.01069847466494949 
  0.604741     0.01053135187346561 
  0.610818     0.010366492936773051
  0.616957     0.010204199702177326
  0.623158     0.010044623093331187
  0.629421     0.009887511570813377
  0.635746     0.009732814826739647
  0.642136     0.009580683784762747
  0.64859      0.00943076628969292 
  0.655108     0.00928291141787741 
  0.661692     0.009137119169316215
  0.668342     0.00899349015977784 
  0.675059     0.00885187346560953 
  0.681844     0.008712269086811286
  0.688696     0.008574928562804363
  0.695618     0.00843975127782026 
  0.702609     0.008306586308206222
  0.70967      0.008175433653962248
  0.716802     0.008046393930856844
  0.724006     0.007919114983700246
  0.731283     0.007793697428260957
  0.738632     0.007670292188191733
  0.746055     0.007548647724071316
  0.753553     0.007428764035899706
  0.761127     0.007310842355213909
  0.768776     0.007194681450476918
  0.776502     0.007080231013804484
  0.784306     0.006967591660965107
  0.792189     0.006856662776190284
  0.800151     0.006747293435827263
  0.808192     0.006639684871413047
  0.816315     0.006533686159294885
  0.824519     0.006429246991588522
  0.832806     0.006326518291946714
  0.841176     0.006225248520948203
  0.849629     0.006125588602245744
  0.858168     0.006027488227955085
  0.866793     0.005930796474423471
  0.875505     0.005835613957419407
  0.884303     0.005741940676942891
  0.893191     0.005649676017225419
  0.902167     0.005558819978266994
  0.911235     0.005469372560067614
  0.920392     0.005381333762627279
  0.929642     0.005294653278061737
  0.938986     0.005209230490602487
  0.948423     0.005125216323902282
  0.957954     0.005042510162192619
  0.967582     0.004961021451281845
  0.977306     0.004880845776150038
  0.987129     0.004801862397874995
  0.997049     0.004724171932225218
  1.00707      0.004647628486336378
  1.01719      0.004572302491246427
  1.02741      0.004498143639071115
  1.03774      0.004425131806656739
  1.04817      0.004353282086368575
  1.0587       0.004282503924014971
  1.06934      0.004212882842999155
  1.08009      0.004144303135187347
  1.09095      0.004076845293194349
  1.10191      0.00401039863967481 
  1.11298      0.003945028574878255
  1.12417      0.003880654606189882
  1.13547      0.003817322010705518
  1.14688      0.00375496035738721 
  1.15841      0.003693599830965508
  1.17005      0.003633195154344589
  1.18181      0.003573756389101299
  1.19368      0.003515243288928241
  1.20568      0.003457665915402262
  1.2178       0.003400978991427536
  1.23004      0.003345217732523040
  1.2424       0.003290311707650823
  1.25489      0.003236296132329859
  1.2675       0.003183110637099046
  1.28024      0.003130800499054212
  1.2931       0.003079285225580553
  1.3061       0.003028610093773896
  1.31923      0.00297872479574999 
  1.33248      0.002929649454662535
  1.34588      0.002881343824204129
  1.3594       0.002833802873586348
  1.37306      0.002787036664386042
  1.38686      0.002740999919507385
  1.4008       0.002695717792892502
  1.41488      0.002651145007445567
  1.4291       0.002607286593955004
  1.44346      0.002564142552420815
  1.45797      0.002521677667324023
  1.47262      0.002479896969453052
  1.48742      0.002438790397231054
  1.50237      0.002398327765927476
  1.51747      0.00235853926027287 
  1.53272      0.002319374572382984
  1.54813      0.002280833702257817
  1.56368      0.002242926711474222
  1.5794       0.002205628446090071
  1.59527      0.002168923813740089
  1.61131      0.002132817845212702
  1.6275       0.002097295448142632
  1.64386      0.002062341530164607
  1.66038      0.002027961122067050
  1.67706      0.001994134100696261
  1.69392      0.001960850404475389
  1.71094      0.001928110033404435
  1.72814      0.001895902925906548
  1.74551      0.001864213989616452
  1.76305      0.001833033162957298
  1.78077      0.001802360445929086
  1.79866      0.001772195838531814
  1.81674      0.001742514186823359
  1.835        0.001713315490803718
  1.85344      0.001684589688896043
  1.87207      0.001656336781100334
  1.89088      0.001628546705839739
  1.90989      0.001601209401537409
  1.92908      0.001574314806616492
  1.94847      0.001547857890288566
  1.96805      0.001521838652553628
  1.98783      0.001496242001046404
  2.00781      0.001471067935766893
  2.02799      0.001446301364349820
  2.04837      0.001421942286795186
  2.06896      0.00139798064152614 
  2.08975      0.001374416428542681
  2.11075      0.001351234555479534
  2.13197      0.001328435022336700
  2.15339      0.001306012798325753
  2.17504      0.001283957821869843
  2.19689      0.001262265062180544
  2.21897      0.001240929488469432
  2.24127      0.001219946069948082
  2.2638       0.001199309775828067
  2.28655      0.001179010544532539
  2.30953      0.001159048376061496
  2.33274      0.001139413208838089
  2.35619      0.001120100012073892
  2.37987      0.001101108785768905
  2.40378      0.001082434499134704
  2.42794      0.001064067090594438
  2.45235      0.001046001529359681
  2.47699      0.001028237815430434
  2.50188      0.001010770918018271
  2.52703      9.935907755463436E-4
  2.55243      9.766923572262244E-4
  2.57808      9.600806938463395E-4
  2.60399      9.437457238298387E-4
  2.63016      9.276773855998712E-4
  2.65659      9.118807099448626E-4
  2.68329      8.96340604499537E-4 
  2.71026      8.810621000523203E-4
  2.7375       8.660401658147865E-4
  2.76501      8.512647402100856E-4
  2.7928       8.367358232382178E-4
  2.82087      8.224534148991829E-4
  2.84922      8.084074536161308E-4
  2.87785      7.945929086006359E-4
  2.90678      7.810097798526985E-4
  2.93599      7.676580673723186E-4
  2.9655       7.545277095826459E-4
  2.9953       7.41613675695255E-4 
  3.0254       7.289209964985712E-4
  3.05581      7.164345796273192E-4
  3.08652      7.041644866583491E-4
  3.11754      6.920956252263855E-4
  3.14887      6.802279953314283E-4
  3.18052      6.685615969734776E-4
  3.21248      6.570913993641084E-4
  3.24477      6.458174025033203E-4
  3.27738      6.347245140258381E-4
  3.31032      6.238227955085122E-4
  3.34359      6.131072161629171E-4
  3.37719      6.025677144122027E-4
  3.41113      5.92204290256369E-4 
  3.44542      5.82016943695416E-4 
  3.48004      5.720056747293436E-4
  3.51502      5.621604217813015E-4
  3.55034      5.524761540628647E-4
  3.58603      5.429629331508834E-4
  3.62206      5.336056666800821E-4
  3.65847      5.24409385438886E-4 
  3.69524      5.153640278504447E-4
  3.73238      5.064746247031835E-4
  3.76988      4.97736145208677E-4 
  3.80777      4.89145067815028E-4 
  3.84604      4.8069837404918095E-4
  3.8847       4.7239505775345113E-4
  3.92374      4.6423260353362577E-4
  3.96317      4.562089990743349E-4
  4.003        4.483202197448384E-4
  4.04323      4.405657624662937E-4
  4.08387      4.329431118444883E-4
  4.12491      4.254497524852095E-4
  4.16637      4.180831689942448E-4
  4.20824      4.1084235521390914E-4
  4.25054      4.037242926711474E-4
  4.29325      3.9672797520827463E-4
  4.3364       3.8984988127339313E-4
  4.37998      3.830885016299755E-4
  4.424        3.7644283012033646E-4
  4.46846      3.699108544291061E-4
  4.51337      3.6348955608322937E-4
  4.55873      3.5717792892502113E-4
  4.60455      3.5097396063911136E-4
  4.65082      3.4487614198897254E-4
  4.69757      3.38881957580392E-4 
  4.74478      3.3298989817684226E-4
  4.79247      3.271984545417958E-4
  4.84063      3.21506117438725E-4 
  4.88928      3.1591087455225985E-4
  4.93842      3.1041171972471523E-4
  4.98805      3.050061375618787E-4
  5.03818      2.996936249849076E-4
  5.08881      2.94472169678432E-4 
  5.13996      2.8933975932708174E-4
  5.19162      2.842953877731718E-4
  5.24379      2.7933704270133216E-4
  5.29649      2.7446472411156274E-4
  5.34972      2.6967541353080854E-4
  5.40349      2.649681048013845E-4
  5.4578       2.6034179176560553E-4
  5.51264      2.557949651869441E-4
  5.56805      2.513261158288727E-4
  5.62401      2.4693373445486375E-4
  5.68053      2.4261731798607477E-4
  5.73762      2.3837535718597818E-4
  5.79528      2.3420583973920392E-4
  5.85353      2.3010775948806696E-4
  5.91236      2.260811164325673E-4
  5.97178      2.2212339517849235E-4
  6.03179      2.1823409264699965E-4
  6.09242      2.1441169960156154E-4
  6.15365      2.106547068056506E-4
  6.21549      2.069636173381092E-4
  6.27796      2.033354127258824E-4
  6.34105      1.9976958989012758E-4
  6.40478      1.9626564575200226E-4
  6.46915      1.9282207107497887E-4
  6.53416      1.894383627802149E-4
  6.59984      1.8611250855234032E-4
  6.66617      1.828445083913551E-4
  6.73316      1.796333561395742E-4
  6.80083      1.7647754256047007E-4
  6.86918      1.7337606149635772E-4
  6.93822      1.7032840986839457E-4
  7.00795      1.6733358151889565E-4
  7.07837      1.6439107336901839E-4
  7.14952      1.6149887310339277E-4
  7.22137      1.5865698072201875E-4
  7.29395      1.5586439006721133E-4
  7.36725      1.5312059806012798E-4
  7.44129      1.5042359238539863E-4
  7.51608      1.477738761218658E-4
  7.59162      1.451704431118445E-4
  7.66791      1.426117841188071E-4
  7.74498      1.4009789914275366E-4
  7.82282      1.3762727894715658E-4
  7.90144      1.3519992353201594E-4
  7.98084      1.3281482673964664E-4
  8.06106      1.304714854912062E-4
  8.14207      1.28168390550167E-4 
  8.2239       1.2590554191652914E-4
  8.30656      1.2368193343260755E-4
  8.39003      1.2149706201955971E-4
  8.47436      1.193504245985431E-4
  8.55953      1.1724101501187266E-4
  8.64555      1.1516883325954844E-4
  8.73244      1.1313237010504287E-4
  8.8202       1.1113162554835594E-4
  8.90885      1.0916559343180263E-4
  8.99838      1.0723377067654044E-4
  9.08881      1.0533615728256932E-4
  9.18016      1.0347124401336179E-4
  9.27242      1.0163903086891777E-4
  9.36561      9.983901477039482E-5
  9.45973      9.807018956010786E-5
  9.55481      9.63325552380569E-5 
  9.65084      9.462510564655693E-5
  9.74783      9.29473377067654E-5 
  9.84579      9.129925141868234E-5
  9.94475      8.967984062462268E-5
  10.0447      8.808910532458647E-5
